country,respondent_id,age,urban_rural,income_level,sex,marital_status,education,life_satisfaction,freedom_of_choice,emancipative_values,trust_people,importance_of_god,financial_satisfaction,secular_values
China,156002509,40.0,Urban,Low,Female,Married,Lower,6.0,8.0,0.240814,Trusted,1.0,8.0,0.366711
China,156002510,65.0,Rural,Medium,Male,Divorced,Lower,8.0,8.0,0.250123,Not trusted,1.0,5.0,0.239616
China,156002511,18.0,Urban,Medium,Male,Single,Higher,2.0,5.0,0.583521,Trusted,1.0,4.0,0.527447
China,156002512,53.0,Rural,Medium,Female,Widowed,Lower,10.0,10.0,0.259701,Trusted,1.0,10.0,0.336541
China,156002513,66.0,Rural,Medium,Female,Married,Lower,5.0,5.0,0.110620,Trusted,3.0,3.0,0.403002
China,156002514,68.0,Urban,Low,Female,Married,Lower,10.0,10.0,0.157289,Not trusted,1.0,10.0,0.785159
China,156002515,26.0,Urban,Medium,Male,Married,Lower,9.0,7.0,0.429804,Not trusted,1.0,10.0,0.617834
China,156002516,36.0,Rural,Low,Female,Married,Higher,5.0,10.0,0.590945,Trusted,1.0,1.0,0.211127
China,156002517,31.0,Urban,Low,Female,Married,Lower,7.0,7.0,0.454330,Not trusted,1.0,6.0,0.356125
China,156002518,49.0,Rural,Medium,Female,Married,Higher,10.0,7.0,0.307999,Not trusted,1.0,10.0,0.400847
China,156002519,43.0,Urban,Medium,Male,Married,Middle,10.0,10.0,0.321318,Trusted,3.0,10.0,0.462845
China,156002520,51.0,Rural,High,Male,Married,Higher,10.0,6.0,0.374688,Trusted,2.0,10.0,0.388035
China,156002521,55.0,Urban,Low,Male,Married,Lower,9.0,6.0,0.231129,Not trusted,1.0,8.0,0.334482
China,156002522,28.0,Rural,Low,Male,Single,Middle,6.0,5.0,0.358205,Trusted,2.0,1.0,0.487536
China,156002523,27.0,Rural,Medium,Female,Married,Lower,8.0,8.0,0.617176,Trusted,1.0,5.0,0.327755
China,156002524,47.0,Urban,Medium,Male,Married,Lower,6.0,8.0,0.488058,Trusted,1.0,8.0,0.501970
China,156002525,61.0,Urban,Medium,Female,Married,Higher,8.0,9.0,0.567001,Trusted,1.0,8.0,0.447745
China,156002526,38.0,Urban,Medium,Male,Divorced,Middle,6.0,7.0,0.603666,Not trusted,3.0,5.0,0.626163
China,156002527,21.0,Urban,Medium,Male,Married,Higher,8.0,9.0,0.668168,Trusted,5.0,8.0,0.556503
China,156002528,43.0,Urban,Low,Female,Married,Lower,6.0,3.0,0.283025,Not trusted,1.0,3.0,0.337685
China,156002529,34.0,Urban,Low,Male,Married,Lower,7.0,4.0,0.677336,Trusted,1.0,3.0,0.373103
China,156002530,29.0,Rural,Medium,Female,Married,Higher,7.0,10.0,0.388619,Trusted,8.0,8.0,0.367578
China,156002531,24.0,Urban,Low,Female,Married,Higher,8.0,9.0,0.361996,Trusted,1.0,8.0,0.272677
China,156002532,32.0,Urban,Medium,Female,Married,Lower,3.0,8.0,0.404820,Trusted,1.0,7.0,0.421732
China,156002533,52.0,Rural,Low,Female,Married,Higher,8.0,9.0,0.579894,Not trusted,3.0,7.0,0.426703
China,156002534,68.0,Rural,Low,Male,Married,Lower,7.0,7.0,0.300899,Trusted,1.0,5.0,0.428679
China,156002535,48.0,Rural,Low,Male,Married,Lower,7.0,5.0,0.345434,Not trusted,1.0,6.0,0.396028
China,156002536,29.0,Urban,Medium,Female,Married,Middle,9.0,10.0,0.456643,Trusted,3.0,9.0,0.497685
China,156002537,67.0,Urban,Low,Female,Married,Lower,10.0,6.0,0.501497,Trusted,1.0,7.0,0.416836
China,156002538,68.0,Urban,Low,Male,Married,Lower,8.0,2.0,0.438280,Trusted,1.0,8.0,0.193370
China,156002539,50.0,Rural,Medium,Female,Married,Higher,10.0,8.0,0.330808,Trusted,1.0,10.0,0.400953
China,156002540,63.0,Rural,Medium,Female,Married,Lower,10.0,10.0,0.138192,Trusted,8.0,9.0,0.223611
China,156002541,66.0,Rural,Medium,Female,Married,Lower,10.0,8.0,0.472854,Not trusted,1.0,8.0,0.201045
China,156002542,67.0,Rural,Medium,Female,Married,Lower,10.0,7.0,0.243241,Not trusted,1.0,10.0,0.442183
China,156002543,42.0,Urban,Medium,Male,Married,Lower,9.0,8.0,0.510031,Not trusted,1.0,1.0,0.224763
China,156002544,19.0,Urban,Low,Female,Married,Lower,3.0,3.0,0.489211,Not trusted,6.0,4.0,0.333835
China,156002545,50.0,Urban,Medium,Female,Married,Lower,10.0,5.0,0.247553,Trusted,1.0,5.0,0.487364
China,156002546,63.0,Rural,Medium,Female,Married,Lower,8.0,8.0,0.271956,Trusted,1.0,6.0,0.400006
China,156002547,18.0,Rural,Medium,Male,Married,Higher,7.0,1.0,0.390966,Trusted,1.0,6.0,0.248308
China,156002548,36.0,Urban,Low,Male,Married,Lower,8.0,7.0,0.367034,Not trusted,1.0,8.0,0.247795
China,156002549,44.0,Rural,Medium,Female,Single,Higher,8.0,10.0,0.550431,Trusted,4.0,8.0,0.277749
China,156002550,26.0,Urban,High,Male,Married,Higher,9.0,6.0,0.483207,Not trusted,10.0,7.0,0.756967
China,156002551,44.0,Urban,Medium,Female,Married,Lower,7.0,4.0,0.386620,Trusted,1.0,5.0,0.474485
China,156002552,42.0,Urban,Medium,Female,Single,Lower,6.0,5.0,0.324218,Not trusted,1.0,8.0,0.457157
China,156002553,51.0,Urban,Low,Male,Married,Lower,6.0,7.0,0.479280,Trusted,1.0,5.0,0.666655
China,156002554,34.0,Urban,Medium,Female,Married,Lower,5.0,6.0,0.285338,Not trusted,1.0,5.0,0.459046
China,156002555,54.0,Urban,Medium,Male,Married,Higher,7.0,10.0,0.320803,Trusted,4.0,7.0,0.332669
China,156002556,45.0,Rural,Medium,Female,Divorced,Lower,10.0,8.0,0.243673,Trusted,1.0,10.0,0.343995
China,156002557,51.0,Urban,Low,Male,Married,Lower,8.0,8.0,0.314698,Trusted,1.0,8.0,0.382783
China,156002558,40.0,Rural,Medium,Male,Married,Middle,10.0,9.0,0.536403,Trusted,7.0,9.0,0.548038
China,156002559,49.0,Urban,Low,Female,Single,Middle,9.0,8.0,0.325834,Trusted,6.0,8.0,0.369880
China,156002560,48.0,Urban,Low,Female,Married,Lower,,4.0,0.471864,Not trusted,4.0,8.0,0.492052
China,156002561,28.0,Rural,Low,Female,Married,Lower,10.0,7.0,0.413267,Not trusted,2.0,7.0,0.501144
China,156002562,27.0,Rural,Low,Female,Married,Lower,9.0,8.0,0.563844,Not trusted,1.0,5.0,0.293679
China,156002563,65.0,Urban,Medium,Male,Married,Middle,7.0,7.0,0.352071,Trusted,1.0,5.0,0.407452
China,156002564,65.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.498278,,10.0,8.0,0.352425
China,156002565,65.0,Urban,Low,Female,Married,Lower,8.0,5.0,0.211686,Trusted,1.0,3.0,0.376903
China,156002566,55.0,Urban,Low,Female,Single,Lower,8.0,8.0,0.309204,Trusted,2.0,3.0,0.350076
China,156002567,51.0,Rural,Medium,Male,Married,Higher,8.0,7.0,0.400037,Trusted,4.0,7.0,0.340329
China,156002568,56.0,Rural,Low,Male,Married,Lower,8.0,8.0,0.414663,Trusted,1.0,8.0,0.667571
China,156002569,30.0,Urban,Medium,Male,Married,Middle,8.0,9.0,0.364029,Trusted,2.0,8.0,0.239884
China,156002570,50.0,Urban,Medium,Male,Single,Lower,8.0,8.0,0.306715,Trusted,1.0,3.0,0.313413
China,156002571,61.0,Urban,Medium,Female,Single,Lower,9.0,5.0,0.263348,Trusted,2.0,8.0,0.311402
China,156002572,61.0,Urban,Medium,Female,Married,Middle,5.0,6.0,0.566067,Not trusted,1.0,7.0,0.404171
China,156002573,18.0,Urban,Medium,Male,Married,Higher,8.0,10.0,0.388919,Trusted,1.0,6.0,0.369697
China,156002574,56.0,Rural,Medium,Male,Married,Higher,6.0,6.0,0.261999,Not trusted,5.0,3.0,0.460648
China,156002575,51.0,Rural,Low,Male,Married,Lower,9.0,7.0,0.400084,Not trusted,1.0,10.0,0.280666
China,156002576,29.0,Rural,Low,Female,Single,Middle,10.0,7.0,0.320782,Trusted,1.0,9.0,0.245450
China,156002577,27.0,Rural,Medium,Male,Married,Lower,10.0,8.0,0.453592,Not trusted,3.0,10.0,0.489791
China,156002578,67.0,Urban,Low,Female,Married,Lower,3.0,5.0,0.263429,Not trusted,1.0,6.0,0.492038
China,156002579,55.0,Urban,Low,Male,Married,Lower,10.0,8.0,0.234841,Not trusted,1.0,7.0,0.366031
China,156002580,45.0,Rural,Medium,Male,Married,Lower,8.0,8.0,0.447049,Not trusted,3.0,7.0,0.388843
China,156002581,49.0,Urban,Low,Male,Married,Lower,8.0,7.0,0.558203,Not trusted,1.0,7.0,0.332600
China,156002582,44.0,Urban,Low,Female,Married,Lower,1.0,6.0,0.365325,Trusted,5.0,1.0,0.335961
China,156002583,27.0,Urban,High,Female,Married,Higher,5.0,8.0,0.445088,Trusted,8.0,4.0,0.548453
China,156002584,50.0,Rural,Medium,Female,Widowed,Lower,8.0,7.0,0.600679,Trusted,2.0,7.0,0.681313
China,156002585,36.0,Urban,Medium,Female,Single,Middle,9.0,9.0,0.512306,Trusted,4.0,10.0,0.369157
China,156002586,43.0,Urban,Medium,Male,Married,Lower,8.0,8.0,0.394983,Not trusted,1.0,7.0,0.599391
China,156002587,62.0,Rural,Medium,Male,Married,Middle,9.0,6.0,0.398753,Trusted,1.0,7.0,0.612140
China,156002588,58.0,Urban,Low,Female,Married,Lower,6.0,5.0,0.399849,Trusted,3.0,3.0,0.571317
China,156002589,31.0,Urban,High,Female,Married,Higher,8.0,5.0,0.590462,Trusted,2.0,7.0,0.601394
China,156002590,45.0,Urban,Medium,Female,Single,Middle,9.0,7.0,0.546181,Trusted,3.0,6.0,0.444676
China,156002591,60.0,Rural,Low,Male,Married,Lower,2.0,7.0,0.466052,Not trusted,4.0,1.0,0.569300
China,156002592,52.0,Rural,Low,Female,Married,Lower,10.0,10.0,0.232758,Not trusted,1.0,7.0,0.339387
China,156002593,62.0,Urban,Low,Female,Married,Lower,7.0,8.0,0.276203,Not trusted,1.0,7.0,0.353262
China,156002594,67.0,Rural,Low,Male,Married,Lower,1.0,5.0,0.213001,Trusted,2.0,1.0,0.393496
China,156002595,25.0,Urban,Low,Female,Married,Middle,5.0,5.0,0.370569,Not trusted,1.0,5.0,0.434234
China,156002596,69.0,Urban,Low,Female,Married,Lower,7.0,8.0,0.262583,Not trusted,7.0,8.0,0.420378
China,156002597,39.0,Urban,Medium,Male,Married,Higher,10.0,10.0,0.369619,Not trusted,4.0,10.0,0.442001
China,156002598,53.0,Urban,High,Male,Single,Higher,10.0,9.0,0.328161,Trusted,1.0,9.0,0.434101
China,156002599,23.0,Urban,Low,Male,Married,Middle,7.0,8.0,0.436633,Trusted,1.0,9.0,0.442775
China,156002600,27.0,Rural,Medium,Male,Living together as married,Higher,8.0,10.0,0.583441,Trusted,1.0,10.0,0.380976
China,156002601,60.0,Urban,Medium,Male,Single,Lower,8.0,9.0,0.549393,Trusted,1.0,8.0,0.496172
China,156002602,26.0,Rural,Medium,Male,Single,Middle,6.0,5.0,0.234943,Trusted,1.0,5.0,0.213010
China,156002603,56.0,Urban,Medium,Female,Married,Higher,7.0,7.0,0.344035,Trusted,3.0,7.0,0.375637
China,156002604,30.0,Urban,Medium,Female,Single,,10.0,10.0,0.468952,Trusted,2.0,8.0,0.321730
China,156002605,66.0,Urban,Low,Male,Single,Lower,7.0,3.0,0.247188,,1.0,6.0,0.254246
China,156002606,28.0,Urban,Low,Female,Married,Lower,7.0,7.0,0.350406,Not trusted,1.0,5.0,0.648149
China,156002607,48.0,Urban,Medium,Female,Married,Lower,7.0,6.0,0.472820,Trusted,6.0,5.0,0.649672
China,156002608,62.0,Rural,Medium,Male,Married,Lower,10.0,8.0,0.358261,Trusted,1.0,9.0,0.311118
China,156002609,18.0,Rural,Medium,Male,Single,Middle,7.0,5.0,0.438882,Trusted,1.0,7.0,0.403165
China,156002610,50.0,Urban,Medium,Female,Married,Higher,10.0,10.0,0.624857,Trusted,6.0,7.0,0.460775
China,156002611,47.0,Rural,Low,Male,Married,Higher,7.0,5.0,0.697284,Trusted,1.0,6.0,0.485444
China,156002612,40.0,Rural,Medium,Male,Single,Lower,6.0,10.0,0.437812,,3.0,5.0,0.275325
China,156002613,39.0,Urban,Low,Male,Married,Lower,8.0,6.0,0.399525,Trusted,1.0,4.0,0.309637
China,156002614,64.0,Rural,Low,Male,Married,Lower,8.0,7.0,0.371393,Not trusted,1.0,3.0,0.401220
China,156002615,49.0,Urban,Medium,Female,Married,Higher,6.0,6.0,0.470013,Trusted,1.0,6.0,0.294332
China,156002616,27.0,Urban,Medium,Male,Married,Higher,7.0,10.0,0.502653,Trusted,1.0,6.0,0.487450
China,156002617,64.0,Urban,Medium,Female,Married,Lower,8.0,10.0,0.222872,Trusted,2.0,8.0,0.638599
China,156002618,46.0,Rural,Medium,Male,Married,Higher,10.0,10.0,0.153666,Trusted,1.0,9.0,0.298778
China,156002619,24.0,Rural,Medium,Male,Married,Higher,6.0,7.0,0.501476,Not trusted,1.0,5.0,0.403979
China,156002620,39.0,Urban,Low,Male,Married,Higher,8.0,6.0,0.370567,Trusted,1.0,1.0,0.318962
China,156002621,65.0,Rural,High,Female,Widowed,Higher,10.0,8.0,0.431272,Trusted,5.0,10.0,0.476514
China,156002622,42.0,Urban,Medium,Male,Married,Middle,5.0,6.0,0.303526,Not trusted,1.0,7.0,0.438083
China,156002623,68.0,Urban,Medium,Male,Married,Middle,9.0,10.0,0.311137,Trusted,1.0,10.0,0.447411
China,156002624,56.0,Urban,Medium,Male,Married,Lower,5.0,,0.391101,Trusted,1.0,3.0,0.502172
China,156002625,55.0,Urban,Medium,Female,Single,Lower,6.0,10.0,0.563521,Trusted,2.0,5.0,0.269034
China,156002626,65.0,Rural,Medium,Male,Divorced,Lower,8.0,8.0,0.145724,Trusted,5.0,5.0,0.263175
China,156002627,39.0,Rural,Medium,Female,Married,Middle,10.0,8.0,0.500480,Trusted,1.0,6.0,0.441884
China,156002628,35.0,Urban,Medium,Female,Married,Lower,8.0,6.0,0.359268,Trusted,2.0,9.0,0.303762
China,156002629,39.0,Urban,Low,Female,Married,Lower,6.0,8.0,0.319502,Trusted,2.0,1.0,0.334983
China,156002630,55.0,Urban,Medium,Female,Married,Higher,8.0,7.0,0.623523,Trusted,5.0,10.0,0.504474
China,156002631,21.0,Urban,Low,Female,Married,Middle,2.0,8.0,0.483519,Trusted,3.0,3.0,0.317346
China,156002632,21.0,Urban,Low,Male,Single,Middle,8.0,10.0,0.329519,Trusted,1.0,10.0,0.239041
China,156002633,44.0,Rural,Medium,Female,Single,Middle,8.0,7.0,0.444523,Not trusted,1.0,5.0,0.337194
China,156002634,57.0,Rural,Medium,Female,Single,Lower,9.0,8.0,0.301905,Not trusted,1.0,8.0,0.297164
China,156002635,43.0,Rural,Medium,Male,Married,Lower,8.0,5.0,0.383225,Not trusted,3.0,7.0,0.477938
China,156002636,69.0,Urban,Medium,Female,Married,Middle,4.0,9.0,0.442495,Trusted,7.0,3.0,0.570311
China,156002637,32.0,Urban,Medium,Female,Married,Middle,8.0,8.0,0.491265,Trusted,4.0,7.0,0.552347
China,156002638,47.0,Rural,Medium,Male,Married,Middle,8.0,10.0,0.480869,Trusted,3.0,8.0,0.490790
China,156002639,68.0,Rural,Medium,Female,Single,Lower,8.0,9.0,0.308498,Not trusted,5.0,5.0,0.384690
China,156002640,27.0,Urban,,Female,Married,Higher,,7.0,0.748533,Not trusted,1.0,7.0,0.264704
China,156002641,69.0,Urban,Medium,Female,Married,Lower,5.0,6.0,0.361740,Not trusted,1.0,5.0,0.309233
China,156002642,32.0,Rural,High,Male,Married,Higher,10.0,6.0,0.422231,Trusted,5.0,10.0,0.465272
China,156002643,47.0,Rural,Low,Female,Married,Lower,5.0,6.0,0.502289,Trusted,2.0,1.0,0.584352
China,156002644,62.0,Rural,High,Female,Single,Higher,8.0,8.0,0.468976,Trusted,1.0,4.0,0.468735
China,156002645,44.0,Urban,Medium,Male,Married,Higher,7.0,8.0,0.472427,Trusted,1.0,5.0,0.456662
China,156002646,43.0,Rural,Medium,Male,Married,Higher,9.0,7.0,0.463219,Not trusted,4.0,6.0,0.458573
China,156002647,36.0,Rural,Medium,Male,Married,Middle,5.0,10.0,0.420969,Trusted,2.0,6.0,0.633838
China,156002648,50.0,Urban,High,Female,Married,Higher,9.0,8.0,0.348526,Trusted,2.0,10.0,0.368675
China,156002649,22.0,Rural,Low,Female,Divorced,Higher,6.0,8.0,0.398248,Not trusted,1.0,9.0,0.322079
China,156002650,39.0,Rural,Low,Female,Married,Higher,5.0,9.0,0.490819,Trusted,4.0,6.0,0.556778
China,156002651,58.0,Urban,Medium,Male,Married,Lower,9.0,10.0,0.218944,Trusted,1.0,9.0,0.508984
China,156002652,31.0,Rural,Medium,Female,Married,Lower,4.0,4.0,0.240563,Trusted,2.0,1.0,0.470978
China,156002653,31.0,Urban,Medium,Male,Married,Lower,8.0,7.0,0.517285,Not trusted,1.0,6.0,0.634432
China,156002654,32.0,Urban,Medium,Male,,Higher,5.0,6.0,0.332392,Trusted,1.0,4.0,0.452000
China,156002655,50.0,Urban,Low,Male,Married,Middle,10.0,10.0,0.192384,Trusted,1.0,8.0,0.291022
China,156002656,37.0,Urban,Medium,Male,Married,Higher,7.0,7.0,0.520446,Trusted,1.0,1.0,0.363588
China,156002657,48.0,Urban,Low,Female,Married,Lower,6.0,,0.279964,Not trusted,3.0,4.0,0.482755
China,156002658,54.0,Rural,,Male,Married,Middle,7.0,8.0,0.296156,Trusted,1.0,8.0,0.303273
China,156002659,28.0,Rural,Medium,Male,Living together as married,Middle,9.0,6.0,0.324078,Trusted,1.0,6.0,0.238837
China,156002660,67.0,Rural,Low,Male,Married,Lower,7.0,7.0,0.406453,Not trusted,1.0,5.0,0.554666
China,156002661,60.0,Urban,Medium,Male,Married,Higher,9.0,9.0,0.500244,Trusted,9.0,7.0,0.465369
China,156002662,25.0,Urban,Medium,Female,Married,Middle,9.0,8.0,0.398923,Trusted,1.0,10.0,0.690659
China,156002663,49.0,Rural,Medium,Male,Single,Lower,2.0,3.0,0.537797,Not trusted,1.0,3.0,0.467000
China,156002664,20.0,Urban,Medium,Female,Married,Higher,10.0,6.0,0.264122,Not trusted,1.0,10.0,0.423357
China,156002665,18.0,Rural,Low,Male,Married,Middle,6.0,5.0,0.504992,Not trusted,1.0,6.0,0.364038
China,156002666,28.0,Urban,Low,Male,Married,Middle,7.0,6.0,0.318037,Trusted,1.0,8.0,0.521895
China,156002667,49.0,Rural,Medium,Male,Married,Middle,7.0,7.0,0.477162,Not trusted,3.0,8.0,0.453534
China,156002668,62.0,Urban,Medium,Male,Divorced,Middle,10.0,6.0,0.195559,Trusted,5.0,8.0,0.369430
China,156002669,56.0,Rural,Low,Male,Married,Lower,10.0,10.0,0.557544,Trusted,1.0,7.0,0.540835
China,156002670,55.0,Urban,Medium,Female,Married,Lower,10.0,9.0,0.282736,Trusted,10.0,8.0,0.342866
China,156002671,23.0,Rural,Medium,Female,Married,Higher,3.0,4.0,0.324651,Trusted,2.0,5.0,0.499792
China,156002672,32.0,Urban,Medium,Female,Married,Higher,6.0,10.0,0.430515,Not trusted,8.0,8.0,0.455988
China,156002673,36.0,Rural,Medium,Female,Married,Higher,6.0,5.0,0.253693,Trusted,10.0,8.0,0.057912
China,156002674,30.0,Urban,Medium,Female,Married,Higher,5.0,7.0,0.228703,Trusted,5.0,8.0,0.274807
China,156002675,28.0,Urban,Low,Female,Married,Higher,6.0,9.0,0.461241,Trusted,1.0,6.0,0.500313
China,156002676,49.0,Urban,Low,Male,Married,Lower,10.0,10.0,0.326805,Trusted,1.0,5.0,0.340593
China,156002677,44.0,Rural,Medium,Female,Married,Lower,9.0,7.0,0.442769,Trusted,1.0,6.0,0.561454
China,156002678,50.0,Urban,Medium,Male,Married,Lower,8.0,5.0,0.492026,Not trusted,1.0,9.0,0.246116
China,156002679,62.0,Urban,Medium,Female,Married,Lower,10.0,8.0,0.390324,Trusted,1.0,8.0,0.190695
China,156002680,59.0,Urban,Medium,Male,Single,Lower,8.0,10.0,0.289743,Not trusted,1.0,10.0,0.296724
China,156002681,60.0,Urban,Low,Female,Married,Lower,6.0,8.0,0.411120,Not trusted,1.0,6.0,0.462664
China,156002682,43.0,Urban,Low,Female,Married,Higher,5.0,6.0,0.326132,Trusted,1.0,6.0,0.270014
China,156002683,53.0,Rural,Medium,Male,Married,Lower,6.0,8.0,0.236537,Trusted,1.0,2.0,0.319311
China,156002684,63.0,Urban,Medium,Female,Widowed,Lower,10.0,7.0,0.297975,Trusted,5.0,9.0,0.396526
China,156002685,49.0,Urban,Low,Female,Single,Lower,2.0,5.0,0.337603,Not trusted,1.0,5.0,0.501270
China,156002686,20.0,Urban,Low,Male,Married,Higher,3.0,5.0,0.227882,Trusted,1.0,4.0,0.431257
China,156002687,36.0,Urban,Medium,Male,Married,,1.0,1.0,0.413683,Trusted,8.0,1.0,0.375219
China,156002688,35.0,Rural,Medium,Female,Married,Lower,6.0,7.0,0.462821,Trusted,10.0,3.0,0.391151
China,156002689,53.0,Urban,Medium,Female,Single,Lower,8.0,6.0,0.376154,Not trusted,1.0,7.0,0.406187
China,156002690,65.0,Rural,Low,Female,Married,Lower,5.0,5.0,0.223036,Trusted,1.0,4.0,0.418508
China,156002691,68.0,Urban,Medium,Male,Married,Lower,10.0,10.0,0.445919,Not trusted,2.0,8.0,0.309463
China,156002692,67.0,Urban,Medium,Female,Married,Lower,6.0,8.0,0.211775,Not trusted,1.0,6.0,0.225664
China,156002693,52.0,Urban,Medium,Female,Married,Higher,8.0,9.0,0.415854,Trusted,1.0,8.0,0.364236
China,156002694,29.0,Rural,Low,Female,Married,Lower,8.0,10.0,0.279815,Not trusted,1.0,6.0,0.408326
China,156002695,63.0,Rural,Low,Male,Single,Lower,8.0,8.0,0.441454,Not trusted,1.0,5.0,0.421814
China,156002696,30.0,Urban,Medium,Male,Single,Lower,8.0,9.0,0.827876,Not trusted,2.0,10.0,0.285597
China,156002697,51.0,Rural,Medium,Female,Married,Lower,8.0,9.0,0.231930,Not trusted,3.0,8.0,0.228078
China,156002698,43.0,Urban,Medium,Male,Single,Lower,10.0,10.0,0.470233,Not trusted,1.0,10.0,0.369170
China,156002699,20.0,Urban,Medium,Female,Married,Middle,5.0,6.0,0.565009,Trusted,1.0,5.0,0.479736
China,156002700,40.0,Rural,Low,Female,Married,Middle,8.0,6.0,0.281726,Trusted,1.0,6.0,0.458912
China,156002701,34.0,Rural,Low,Female,Married,Middle,6.0,8.0,0.465359,Trusted,10.0,5.0,0.431500
China,156002702,30.0,Urban,Medium,Female,Married,Higher,9.0,8.0,0.417870,Trusted,4.0,10.0,0.401276
China,156002703,51.0,Rural,Medium,Male,Married,Lower,8.0,7.0,0.336566,Trusted,5.0,7.0,0.591294
China,156002704,63.0,Urban,Medium,Male,Married,Lower,8.0,7.0,0.287903,Not trusted,3.0,3.0,0.574430
China,156002705,52.0,Urban,Medium,Male,Single,Higher,9.0,9.0,0.358423,Trusted,1.0,8.0,0.308330
China,156002706,66.0,Urban,Medium,Male,Married,Lower,9.0,8.0,0.214913,Not trusted,1.0,10.0,0.442147
China,156002707,65.0,Rural,Medium,Male,Married,Lower,4.0,5.0,0.585036,Not trusted,3.0,5.0,0.487806
China,156002708,46.0,Rural,Medium,Male,Widowed,Lower,10.0,8.0,0.312231,Not trusted,2.0,8.0,0.366067
China,156002709,28.0,Rural,Low,Male,Married,Lower,7.0,6.0,0.232014,Trusted,4.0,3.0,0.352366
China,156002710,33.0,Urban,Medium,Female,Married,Higher,6.0,8.0,0.374482,Trusted,1.0,8.0,0.237506
China,156002711,64.0,Rural,Medium,Female,Married,Lower,10.0,8.0,0.376683,Not trusted,1.0,7.0,0.496525
China,156002712,33.0,Urban,Medium,Female,Married,Middle,9.0,8.0,0.404475,Trusted,1.0,9.0,0.515685
China,156002713,61.0,Urban,Medium,Male,Married,Lower,9.0,7.0,0.310293,Not trusted,1.0,10.0,0.523296
China,156002714,41.0,Urban,Medium,Female,Married,Lower,5.0,5.0,0.444417,Trusted,10.0,5.0,0.294131
China,156002715,49.0,Urban,Medium,Male,Married,Lower,3.0,2.0,0.464104,Trusted,8.0,,0.488143
China,156002716,48.0,Urban,Medium,Male,Married,Middle,10.0,7.0,0.285609,Trusted,1.0,10.0,0.506177
China,156002717,31.0,Urban,Low,Female,Married,Lower,7.0,7.0,0.403815,Not trusted,1.0,6.0,0.329418
China,156002718,50.0,Rural,Medium,Male,Single,Lower,9.0,8.0,0.229913,Not trusted,6.0,10.0,0.331490
China,156002719,28.0,Rural,Medium,Male,Married,Higher,9.0,5.0,0.519964,Trusted,3.0,7.0,0.372497
China,156002720,42.0,Urban,Low,Male,Married,Middle,3.0,5.0,0.435499,Trusted,1.0,4.0,0.665211
China,156002721,28.0,Rural,High,Female,Single,Higher,9.0,9.0,0.381442,Trusted,2.0,9.0,0.365613
China,156002722,61.0,Rural,Low,Male,Separated,Lower,10.0,9.0,0.269666,Not trusted,1.0,6.0,0.207771
China,156002723,69.0,Urban,Medium,Female,Married,Lower,8.0,7.0,0.315372,Not trusted,6.0,8.0,0.237670
China,156002724,41.0,Urban,Low,Female,Married,Lower,8.0,6.0,0.272423,Trusted,4.0,5.0,0.345632
China,156002725,62.0,Rural,Medium,Male,Married,Lower,9.0,4.0,0.291140,Not trusted,1.0,6.0,0.455865
China,156002726,51.0,Rural,Low,Female,Single,Lower,8.0,7.0,0.475937,Not trusted,1.0,8.0,
China,156002727,45.0,Urban,Medium,Female,Married,Higher,8.0,7.0,0.439047,Trusted,3.0,7.0,0.329755
China,156002728,42.0,Urban,Low,Male,Married,Lower,8.0,6.0,0.390107,Trusted,1.0,7.0,0.529055
China,156002729,49.0,Urban,Low,Male,Married,Lower,5.0,6.0,0.450226,Trusted,5.0,5.0,0.392823
China,156002730,41.0,Rural,Low,Female,Married,Lower,8.0,5.0,0.264314,Not trusted,1.0,6.0,0.335824
China,156002731,30.0,Rural,Low,Female,Married,Lower,6.0,7.0,0.323139,Trusted,1.0,8.0,0.421743
China,156002732,43.0,Rural,Medium,Male,Married,Lower,5.0,4.0,0.384373,Trusted,2.0,3.0,0.405640
China,156002733,56.0,Rural,Medium,Male,Married,Lower,7.0,7.0,0.438546,Not trusted,1.0,5.0,0.763607
China,156002734,23.0,Rural,Medium,Female,Married,,8.0,5.0,0.400340,Trusted,1.0,6.0,0.602899
China,156002735,31.0,Urban,Medium,Male,Married,Middle,9.0,10.0,0.313190,Trusted,3.0,8.0,0.424750
China,156002736,37.0,Rural,Medium,Female,Single,Middle,3.0,7.0,0.311209,Trusted,1.0,6.0,0.536248
China,156002737,55.0,Urban,Low,Male,Married,Lower,10.0,9.0,0.453293,Not trusted,1.0,7.0,0.366387
China,156002738,54.0,Urban,Low,Female,Single,Lower,7.0,2.0,0.343918,Trusted,1.0,6.0,0.547637
China,156002739,47.0,Rural,Low,Female,Married,Lower,10.0,7.0,0.206990,Not trusted,1.0,7.0,0.334193
China,156002740,56.0,Rural,Medium,Female,Single,Lower,6.0,2.0,0.403039,Trusted,2.0,8.0,0.439833
China,156002741,61.0,Rural,Medium,Female,Married,Lower,10.0,8.0,0.331984,Not trusted,1.0,10.0,0.241530
China,156002742,68.0,Rural,Low,Male,Widowed,Lower,8.0,8.0,0.324689,Trusted,1.0,5.0,0.591073
China,156002743,40.0,Rural,Medium,Female,Married,Middle,5.0,7.0,0.491067,Not trusted,1.0,3.0,0.727820
China,156002744,58.0,Rural,Low,Female,Married,Lower,8.0,7.0,0.468380,Trusted,2.0,6.0,0.383080
